date,sto_osc,macd,adx,obv,n_atr,log_ret,newsapi,close
2019-07-03,0.42869814480963064,6.873841436580652,0.3858296868765748,13.5360291590018,0.013647385298392267,0.09638823137993037,0.79,11940.0
2019-07-04,0.43934623763474634,6.842583939784287,0.37600382021905676,12.424280850045948,-0.0025105146254202904,-0.06884302628932176,0.76,11145.67
2019-07-05,0.41178183231074117,6.330456056064944,0.36307953371384544,11.352174564403606,-0.026801303658156805,-0.015820264478960993,0.67,10970.73
2019-07-06,0.33973151387420564,5.827579883565883,0.3535980323205813,12.107121330407447,-0.0188034258758204,0.025714034006718397,0.72,11256.49
2019-07-07,0.34978867153743415,5.525700538971119,0.344793781026836,12.685871122901373,-0.03746164471440738,0.013215722867160122,0.67,11406.24
2019-07-08,0.4493935108806662,5.469178558248292,0.34409878572548536,13.361517359867287,0.01750602933734191,0.0704343173873746,0.74,12238.6
2019-07-09,0.5504949328305444,5.713387012591832,0.34711970459905106,13.963274905275261,-0.01461482874590092,0.024600536605696152,0.84,12543.41
2019-07-10,0.6301911952973749,5.8706747256766,0.3416791352087808,12.011578106810084,0.05377113332499395,-0.03529847906198966,0.83,12108.37
2019-07-11,0.5903684415795569,5.616962631982513,0.3282057236072675,10.713545866723194,0.012271786795977402,-0.06530583308211108,0.62,11342.89
2019-07-12,0.5669816768729637,5.147148582894738,0.31569469854871945,11.711122151103353,-0.011035531876141813,0.03587640404803792,0.33,11757.22
2019-07-13,0.5141078571261491,4.76583330667392,0.30045938338432704,11.072376077214878,0.0015193547621477066,-0.03474241578184946,0.65,11355.76
2019-07-14,0.400201164885032,3.839690224232812,0.28144653632636085,10.008390028288394,0.02986987233799976,-0.10987196578466428,0.61,10174.18
2019-07-15,0.31068084177368177,2.964120044857046,0.2667387674009632,10.855670042267919,0.018984277745898614,0.06327176945801062,0.16,10838.72
2019-07-16,0.15979997535377322,1.6064150933449959,0.25889626189549453,10.054386344775054,0.04864027975378149,-0.13821236084774272,0.34,9439.59
2019-07-17,0.16579682922727723,0.3643121001098392,0.2546951432453355,11.735848810624386,-0.010220753865650134,0.02390064107545857,0.19,9667.92
2019-07-18,0.18525874051948832,0.18942239841384878,0.23910506505954193,12.906794432226642,0.03446444604992238,0.09459980018040591,0.4,10627.16
2019-07-19,0.2951879255279239,-0.016415704461807554,0.22462856388701932,12.271287271693028,-0.028251974475786756,-0.011629243117208204,0.42,10504.29
2019-07-20,0.3826431910638729,-5.407589970623035e-05,0.2099705560194773,13.22146732769814,-0.022119170905235852,0.022212758971963197,0.34,10740.23
2019-07-21,0.37956764568673323,-0.10092438447252518,0.19549454563750174,13.160050427019398,-0.03426522104320706,-0.014138281645307917,0.42,10589.45
2019-07-22,0.3661937944286222,-0.3753144707421363,0.18369565223438467,13.233771890434767,-0.029078826798146773,-0.023808373187613342,0.42,10340.31
2019-07-23,0.2948046037758008,-0.9966888007927808,0.1766273429900913,13.002922291320932,-0.03238723825533096,-0.0470658330182464,0.4,9864.91
2019-07-24,0.24688362680610898,-1.5562065833742997,0.17402974805677726,12.558680955979547,-0.039581116986061815,-0.010355606728880685,0.2,9763.28
2019-07-25,0.23920415780207904,-1.8513427092661947,0.16756598154606325,13.417427804152616,-0.034810153274335565,0.011870944237088597,0.42,9879.87
2019-07-26,0.26650217058537207,-2.1330376344836766,0.16276493263484873,13.241213620803837,-0.05033305010868738,-0.0056709823736872155,0.24,9824.0
2019-07-27,0.24772801862775357,-2.6987975170949263,0.16264190905388967,12.480763107458692,0.0037049908338908644,-0.03601121113896745,0.47,9476.52
2019-07-28,0.2296712021548518,-2.974878981240191,0.16484075073534196,13.19863950783227,-0.03381149651825388,0.0068377377431896175,0.16,9541.54
2019-07-29,0.21099929518080804,-3.2114410435379983,0.16414668717228373,13.26026503681709,-0.041186518608466005,-0.0035592120802121494,0.19,9507.64
2019-07-30,0.23827397845052492,-3.273101955897542,0.16350219957801537,14.791799736571047,-0.041938566870981075,0.006977339206647077,0.22,9574.21
2019-07-31,0.3198736764806026,-2.735099136377461,0.15473682201084846,16.232815030793034,-0.01674287296523358,0.05153281549061189,0.31,10080.53
2019-08-01,0.4574349618639218,-2.1163795658104982,0.1473135104577562,17.276648259819144,-0.010839448799240148,0.028792261634820068,0.57,10374.99
2019-08-02,0.6099944502509643,-1.5319823185037702,0.14386385735891374,18.31511375302371,-0.03204073804266172,0.01423650540886091,0.61,10523.75
2019-08-03,0.7662018564467062,-0.8346709497894983,0.14450458531497115,19.733576402275926,-0.028832456905738768,0.02747142030429288,0.61,10816.86
2019-08-04,0.8680086495682854,-0.2261370893399489,0.14726150916731456,21.474898113342025,-0.018818123099826778,0.010334823425408195,0.62,10929.23
2019-08-05,0.950393191928199,0.8344024855355712,0.16169102639223001,23.68191761416137,0.03951537785662751,0.07909638442126078,0.64,11828.8
2019-08-06,0.8778396512773077,1.450813181622807,0.1791598864395664,22.18444200417263,0.04526335724010866,-0.02978364322042723,0.66,11481.69
2019-08-07,0.8600817161321932,2.147928908642529,0.19538097076923588,24.030173242932214,0.005255339791806479,0.04207005591277644,0.45,11975.03
2019-08-08,0.8383074833370188,2.727298636025961,0.2104434062182147,25.34315107973001,-0.01720871104630395,0.002063834424603167,0.61,11999.77
2019-08-09,0.8802466015941708,3.1049760767058103,0.2244299534208379,24.66692058594007,-0.036046554608473946,-0.010032010754347969,0.6,11879.99
2019-08-10,0.8101494140316516,3.110149593834176,0.22595550013305357,23.583672915500973,0.0044917980826164605,-0.049229191873894615,0.59,11309.31
2019-08-11,0.7563469923540089,3.0606281807562774,0.22353021088065045,24.581922375324556,-0.019854930396746795,0.021056559252423654,0.45,11549.97
2019-08-12,0.6974297952392103,2.9710214091291096,0.2212781565748476,25.04882124161476,-0.03448279103665264,-0.013413402943790082,0.48,11396.08
2019-08-13,0.6322893917892781,2.5969284430325517,0.20861847993708005,24.55082790599809,0.0031550348164361974,-0.0451756784737919,0.45,10892.71
2019-08-14,0.41285609265340256,1.6796815072502136,0.2058354112972046,22.761772147425155,0.03651120045613254,-0.08048430839645633,0.11,10050.37
2019-08-15,0.23864931993277355,0.9418669348644397,0.20350984729172236,23.36721509701828,-0.01245114931686353,0.023944951381933473,0.13,10293.93
2019-08-16,0.15311794436255693,0.4118514528190276,0.20385154783792028,24.360493270439985,0.0140769136720158,0.0036469512389489824,0.31,10331.54
2019-08-17,0.1880586765930752,-0.09567530513899869,0.204168841202247,23.693354469978928,-0.021532351399359495,-0.01124427592696326,0.2,10216.02
2019-08-18,0.20722284651451178,-0.4212559660123724,0.20355517125661052,24.39780350051962,-0.025383115559512226,0.008844854667958873,0.14,10306.78
2019-08-19,0.282654576923574,-0.18982222595165496,0.19251089013780104,25.135065329522956,0.004095412757359362,0.05738553087049292,0.3,10915.54
2019-08-20,0.3633284898788318,-0.1400294178660038,0.18179889872234184,24.586765449096298,-0.027741932370306643,-0.014304510600248031,0.39,10760.51
2019-08-21,0.3480605090727023,-0.5892207835901836,0.18467721558781303,23.31415177480211,0.03758933322667812,-0.059141533653800774,0.11,10142.57
2019-08-22,0.2483174585409132,-0.9653918051589088,0.18884327339299783,22.753770876473517,-0.01812420862894759,-0.004217875137602572,0.05,10099.88
2019-08-23,0.20283461644616746,-0.9899761499326457,0.18759123674888784,23.581271891985406,-0.023337058935303356,0.02827695070883776,0.33,10389.55
2019-08-24,0.21543896105051213,-1.2455844031190382,0.18868936490184043,23.25979250898921,-0.010120084066005619,-0.024869849638528244,0.39,10134.35
2019-08-25,0.23624709480795048,-1.4044005726475983,0.18970905532958213,25.077366044227652,-0.021588583693527008,0.0008226053181620605,0.33,10142.69
2019-08-26,0.26243234705722884,-1.303574660431608,0.18338157146407297,27.354907217386803,-0.015701350934384517,0.022380721764139175,0.41,10372.25
2019-08-27,0.31403134540221855,-1.4033790492749787,0.17932876228437192,28.124690964015414,-0.030126839729704757,-0.01821301189423777,0.3,10185.05
2019-08-28,0.2720707663838329,-1.896681673409479,0.18409712981881143,27.28914468481225,0.015994005440860937,-0.046632465007954045,0.32,9721.0
2019-08-29,0.18699316542235614,-2.4477472969790783,0.19305997561688976,26.42313163900768,-0.021624525770038705,-0.023160919242777127,0.2,9498.44
2019-08-30,0.12024140192909234,-2.7198156903666857,0.20138261814367678,27.8219861052359,-0.027883514026654677,0.009023809096191356,0.24,9584.54
2019-08-31,0.1452898639639421,-2.9158771847782132,0.20911078620426468,28.730437873141614,-0.037240994103695635,0.00030565392181722907,0.2,9587.47
2019-09-01,0.19161819921961284,-2.881170241476005,0.21145601886549112,29.225830272075648,-0.0296932756363113,0.014240795332961891,0.24,9724.98
2019-09-02,0.34611278804387835,-2.209243142393229,0.1966368060398165,30.040125712075668,0.030899499166593625,0.06132203613315776,0.28,10340.0
2019-09-03,0.5823320157353064,-1.5385565655193791,0.18926718327916298,31.738251978688638,-0.003998416405900818,0.026274603494359547,0.41,10615.28
2019-09-04,0.7805622466160869,-1.081626578453651,0.18296424899720548,30.18845017502299,-0.013442319401284264,-0.0045566424327666815,0.43,10567.02
2019-09-05,0.8345188035992355,-0.7078809809692763,0.1792773192963998,29.975024947617296,-0.009790869958668513,-0.00023945283721694762,0.41,10564.49
2019-09-06,0.7493197299153554,-0.623140506782472,0.16798411846369712,27.007354572589673,0.03312866691765959,-0.025477790642132393,0.43,10298.73
2019-09-07,0.7070195994723332,-0.40739336450810504,0.15749757483333038,27.65919547018855,-0.035354219839820566,0.015143912929420363,0.39,10455.88
2019-09-08,0.6675179344250576,-0.3001921092377726,0.14688276815665555,27.49488703769891,-0.01806055542198781,-0.007169948161160914,0.43,10381.18
2019-09-09,0.6684406666372399,-0.272517572436418,0.14071000431638347,26.05054780822218,-0.013262484595703117,-0.007547789442602249,0.41,10303.12
2019-09-10,0.593249551770742,-0.4128595075556478,0.1379538459030078,25.90582166116455,-0.009545471460045696,-0.02009452323516673,0.41,10098.15
2019-09-11,0.5464088061022235,-0.4634729655639718,0.1372734551407291,26.93412368939994,-0.011695633310990328,0.005941819808336756,0.38,10158.33
2019-09-12,0.5679098219719169,-0.29084530081509574,0.13155637711326096,27.671819788934584,-0.011601930142137173,0.02495397630474524,0.39,10415.01
2019-09-13,0.6111376895165376,-0.21863665966196338,0.12624766180204053,26.6818610709084,-0.029083072352086625,-0.0070289593231316495,0.38,10342.06
2019-09-14,0.6309603600694177,-0.16350552849269415,0.12131814044162154,26.09234170801017,-0.04128616366042348,-0.0006809472393616028,0.39,10335.02
2019-09-15,0.567480312469608,-0.1442715912202358,0.1167407277498039,26.481315848251725,-0.05427358796038462,-0.0031991064753794244,0.38,10302.01
2019-09-16,0.48134224620239086,-0.1672294640574731,0.11832415359194152,25.578343915843483,-0.024839462362930553,-0.004933519532107947,0.38,10251.31
2019-09-17,0.3853305241740494,-0.2336040951098543,0.11979447758821218,25.629537361961987,-0.046076333143784565,-0.006212613179508927,0.41,10187.82
2019-09-18,0.31066964300219935,-0.30719830506464624,0.12213791592046695,25.317632466969012,-0.04285747204216339,-0.0030307507024099067,0.38,10156.99
2019-09-19,0.34733696333643926,-0.2897461948067671,0.1373061529003888,26.000440735478218,0.05551407680660292,0.0085583387765777,0.31,10244.29
2019-09-20,0.4302484294798827,-0.3362541722929247,0.15139094438174483,24.916552791509538,-0.032125511511203575,-0.0074169198099936174,0.41,10168.59
2019-09-21,0.4585330948618113,-0.5194118921084788,0.16838987297722752,24.25108959774533,-0.020264585845668814,-0.01808039138843281,0.37,9986.39
2019-09-22,0.4527163547806332,-0.6156336216573897,0.1852520852510125,25.8191885238752,-0.02707080163459541,0.004244767620694032,0.37,10028.87
2019-09-23,0.3043898985886495,-0.9773611773174966,0.20605761267420944,25.455506160258448,0.012803016493479147,-0.03311011623909535,0.41,9702.25
2019-09-24,0.2733301671370634,-2.54464010475251,0.2440108421112378,20.720012700028708,0.31067482844044236,-0.13309903854851077,0.39,8493.14
2019-09-25,0.20111794848934586,-3.721455209757912,0.27925312658847845,18.163962113648235,0.003735865363470925,-0.007456075631162052,0.15,8430.05
2019-09-26,0.2054043095309019,-5.156859866694098,0.31439932675397175,15.992627486847459,0.03281102807280023,-0.04442647456866036,0.12,8063.73
2019-09-27,0.1715998910878894,-5.893833851845618,0.3470350840505013,16.852749821816424,-0.013232026768385086,0.014060388120547544,0.24,8177.91
2019-09-28,0.14963199913257136,-6.423675415243587,0.3753380122140461,17.55621668892082,-0.026585534561048618,0.002552405041615032,0.32,8198.81
2019-09-29,0.14833838640214453,-7.06165441866224,0.40228814982072497,16.88266562328399,-0.021659644217989493,-0.019084927054642216,0.33,8043.82
2019-09-30,0.16876452481090032,-6.929066495009657,0.4283705216816445,17.76873195238903,0.02266277756358459,0.0300662572519427,0.27,8289.34
2019-10-01,0.18568870718540256,-6.904527774088333,0.4456395554773364,18.644601219108626,-0.023471683338569083,0.0003739043740921602,0.38,8292.44
2019-10-02,0.23093945188017873,-6.689263398807063,0.46186099426473914,19.549062262464034,-0.03797938750799035,0.008106993678191309,0.39,8359.94
2019-10-03,0.22372669122355332,-6.7272333385493255,0.47772529745961584,18.7316567952327,-0.019435596532336508,-0.016399405149611242,0.37,8223.96
2019-10-04,0.20720271432416612,-6.749145786215799,0.49294809675399454,17.958244987056837,-0.03521812588126216,-0.010614306896772275,0.3,8137.13
2019-10-05,0.18266945846927893,-6.6528277496894415,0.507083553241632,17.288462858921793,-0.043300418225440285,-0.0013453589611603217,0.31,8126.19
2019-10-06,0.13658242896239778,-6.995486212041184,0.522302290765027,16.250764270838555,-0.007794028877013748,-0.03403739246640971,0.32,7854.25
2019-10-07,0.15561630440881602,-6.389457684575839,0.5288929569334536,16.967458718279953,0.022098093088078752,0.04187010025217943,0.27,8190.09
2019-10-08,0.24710254018097288,-6.103886696206481,0.5337185725871276,15.848943362538076,-0.031240515908127597,-0.0026530597865280273,0.39,8168.39
2019-10-09,0.5219498526516813,-5.1659865680333015,0.5219435713784965,17.00230291913128,0.026025994685313192,0.04691480798625655,0.37,8560.74
2019-10-10,0.739651348039216,-4.595449610220277,0.5110096416847676,15.7686291414236,-0.03215542593892928,-0.00031661153489856035,0.41,8558.03
2019-10-11,0.7608012543581745,-4.532639382352896,0.504837994090125,14.044848145706771,0.028854550771114873,-0.035627050501410414,0.39,8258.5
2019-10-12,0.6493183032481649,-4.2396657832300395,0.4991071784665283,14.554321521855282,-0.04564859584010994,0.005023385138249371,0.38,8300.09
2019-10-13,0.5309596606545677,-4.015846023051985,0.4955782162929807,13.971566125638313,-0.018956554276619797,-0.003026228395646318,0.38,8275.01
2019-10-14,0.5520465254344529,-3.6815385180398086,0.492301322846115,15.864062828874564,-0.03731263859669831,0.008805817040570997,0.37,8348.2
2019-10-15,0.49828469823761556,-3.668781212572034,0.49160574232512455,15.586658984234992,-0.011745144378874306,-0.022888791375660317,0.39,8159.29
2019-10-16,0.3974506393057564,-3.7918715719250775,0.4942725917021755,15.34312445624911,-0.020459406985883888,-0.020748647101995987,0.4,7991.74
2019-10-17,0.3065031301903666,-3.669933498887957,0.4967489518380087,16.48027655002267,-0.03284252467737214,0.00981684254235939,0.4,8070.58
2019-10-18,0.2369608161099154,-3.741016645278239,0.5011881107954087,15.670003793095592,-0.010534152564591781,-0.015429593533155048,0.4,7947.01
2019-10-19,0.222634994578268,-3.7078967185502543,0.5053101869701373,16.534056103130084,-0.023843549059805902,0.0001258255732071609,0.41,7948.01
2019-10-20,0.27268200476326226,-3.2510839888284626,0.49634572814267186,18.058361612523885,0.018609972838923516,0.03405608575730634,0.37,8223.35
2019-10-21,0.34397431899799186,-2.9881779766800562,0.48586296038301724,17.50141223208634,-0.031895749706265075,-0.0031764966157445487,0.37,8197.27
2019-10-22,0.3536105462441052,-2.976928913077855,0.48008415548137795,16.26456980072081,-0.0077090905099065354,-0.021862750130075582,0.39,8020.0
2019-10-23,0.2400130761114661,-3.6872930792953498,0.48794633489818845,13.70908686974315,0.08967123173205716,-0.07149600170507005,0.33,7466.62
2019-10-24,0.13343797344200584,-4.116772272761626,0.495246930070941,12.68008493461535,-0.03866189904091699,-0.0072867975758336145,0.2,7412.41
2019-10-25,0.364181841319559,-2.610330497770926,0.46320286964649476,13.875902925437282,0.22438546117553404,0.1549838768309872,0.24,8655.02
2019-10-26,0.5361972173936475,-1.2503778672520833,0.456833804659313,15.488721689548933,0.2477314277121745,0.06431954908625395,0.53,9230.0
2019-10-27,0.7529917860549815,-0.037597285975562396,0.45091967288550144,16.775467966701463,0.025608788478604705,0.031978323898770325,0.5,9529.93
2019-10-28,0.6585309446254073,0.631846089294253,0.4466101305093894,14.426598868404326,0.026003358605152238,-0.03467534871867234,0.52,9205.14
2019-10-29,0.6778165038002173,1.2971155955722613,0.4403381462898052,15.56546793394168,-0.010261457685016961,0.02175797548920506,0.54,9407.62
2019-10-30,0.6370770901194355,1.6439574759273288,0.43262445048510256,14.245969987950275,-0.018570371946304398,-0.027250405905421708,0.53,9154.72
2019-10-31,0.6300966340933769,1.8596223482295053,0.42305054814661164,13.136557193852259,-0.006613568219246302,-0.0015162143247956757,0.5,9140.85
2019-11-01,0.6109858849077091,2.064154936246598,0.4141604959751557,13.686656959345743,-0.03840746907662651,0.009880085552161256,0.49,9231.61
2019-11-02,0.6256221498371338,2.251122039250162,0.40744159099340427,14.221126599352818,-0.0455659887213129,0.0062534185241681015,0.51,9289.52
2019-11-03,0.631470141150923,2.3243401195748215,0.3974151599065695,13.717044100579729,-0.028595680639972643,-0.010258564351078504,0.56,9194.71
2019-11-04,0.6490314875135722,2.4563024897871353,0.39080776883684165,14.40939144515376,-0.012250112991916473,0.0213736734297728,0.49,9393.35
2019-11-05,0.6511096634093377,2.5210168154245443,0.38467233427209435,13.40648033538639,-0.029384179902284924,-0.00905684243570516,0.54,9308.66
2019-11-06,0.6653792144979197,2.5432210942592257,0.3789751450334004,13.999993997148236,-0.04180981803919959,0.003259384332363361,0.53,9339.05
2019-11-07,0.6436050094258395,2.46555968068935,0.368112431989386,13.184346123730215,-0.027061609234015016,-0.013241728898575776,0.54,9216.2
2019-11-08,0.47873940534325377,2.0662717998163616,0.3449740263094146,11.668357670907252,0.02260268480727845,-0.04920077557405485,0.42,8773.73
2019-11-09,0.2900901757996665,1.6581713658814354,0.32348836389229824,12.243188246216206,-0.046183031823747944,0.004058438819635005,0.38,8809.41
2019-11-10,0.17949918669639042,1.495369674057451,0.3105213648607554,12.8108448344559,-0.0036565993240819106,0.025780076014260956,0.39,9039.47
2019-11-11,0.1672827143799241,1.1526689028322534,0.29429103500803483,11.90617455709786,0.006259458927829087,-0.034460674202544596,0.4,8733.27
2019-11-12,0.2255511379452177,0.9017955287055966,0.2775902426724466,12.882570182371703,-0.01689985175255615,0.010101930316499606,0.39,8821.94
2019-11-13,0.2044457398023176,0.6669023334482239,0.2620823640751147,12.467236447484185,-0.04667483867998712,-0.005093464866702945,0.38,8777.12
2019-11-14,0.1912946051073908,0.35843591881988124,0.2435906317027032,12.509831877743451,-0.03195071931667226,-0.014972903375000525,0.41,8646.68
2019-11-15,0.12315209579440166,-0.0577805433174756,0.23181672319349084,13.083284198359907,0.0017293093576233876,-0.020440694136174855,0.38,8471.73
2019-11-16,0.07657471420747991,-0.3700104502599259,0.2208838081492222,14.676730957507685,-0.044650323015860804,0.0022743963467484214,0.41,8491.02
2019-11-17,0.09219761630800034,-0.5990270135685559,0.20722119775970083,16.310971501122275,-0.015698297473001555,0.0013393421337381934,0.38,8502.4
2019-11-18,0.10111643943135659,-1.1088882117774475,0.20383760990196642,15.655803331195585,0.0168933970364864,-0.03778018177778056,0.38,8187.17
2019-11-19,0.10415812089152889,-1.539870206471319,0.20234973801552694,14.768042268997096,-0.029201662973533882,-0.00655974696730991,0.32,8133.64
2019-11-20,0.08375597194694945,-1.8975250118371607,0.19900561822182894,14.33557961852052,-0.025861818130075154,-0.004390195356251671,0.32,8098.01
2019-11-21,0.07754722948847602,-2.775224894547206,0.2096382680818171,12.53776431169676,0.06000900404394449,-0.059826750274931104,0.3,7627.74
2019-11-22,0.11488966618285999,-3.8993638311289165,0.2308957793026386,8.198565741142845,0.11611068629934618,-0.04827880660424949,0.2,7268.23
2019-11-23,0.16556247442325248,-4.553394150499316,0.25063489686483004,9.126236956493537,-0.025138259361574766,0.005945229379964158,0.23,7311.57
2019-11-24,0.15792759960973649,-5.801452554837104,0.27179399556496014,7.4141592851351605,0.012847542193658246,-0.05746136400961847,0.21,6903.28
2019-11-25,0.17381921993769467,-6.0820358184950996,0.2953365448524089,9.29053898102395,0.0814974367332717,0.029445102813370486,0.17,7109.57
2019-11-26,0.19178617563669537,-6.271109473930449,0.31719748347646837,10.328375283470873,-0.018564848501563924,0.006528965670785274,0.21,7156.14
2019-11-27,0.3201752320433733,-5.705051710375188,0.32460218306931204,11.546470281425023,0.06468364119129588,0.04806764632518055,0.2,7508.52
2019-11-28,0.36918248673558374,-5.5879721164644565,0.33147797554838115,10.52915368337537,-0.027036507273318078,-0.011928054119097921,0.32,7419.49
2019-11-29,0.4700193808448548,-4.826385235635382,0.32983290916092495,11.340247661697095,0.00719904573422947,0.042250021414293196,0.31,7739.68
2019-11-30,0.4865464475775798,-4.679258089776411,0.3283053475154299,10.360274038322675,-0.012363134715906443,-0.025887529338627372,0.38,7541.89
2019-12-01,0.5008448791977904,-4.664602718277717,0.3314751473806632,9.12853687565008,-0.01763827619699454,-0.02022465301285665,0.25,7390.89
2019-12-02,0.4567796628374132,-4.690650436211222,0.3355329786623906,8.25747978607551,-0.026972341111378917,-0.013157681360598326,0.28,7294.28
2019-12-03,0.44351433408462637,-4.6119092840551446,0.3393009648525661,7.625896153405009,-0.044528513253319524,-0.0002152603115601392,0.28,7292.71
2019-12-04,0.43649097309584567,-4.667465266126648,0.3282898761309203,5.898770974382082,0.049775194810108614,-0.01358339325753926,0.24,7194.32
2019-12-05,0.506223657008575,-4.276789482298696,0.31806529374653497,6.8257007764941005,-0.014798916938944973,0.026700582009980097,0.21,7389.0
2019-12-06,0.6108297920648034,-3.797652928279798,0.3044689822178113,7.4615617084152905,-0.022522272609850846,0.018566588172384903,0.29,7527.47
2019-12-07,0.7140274656679152,-3.500483801853106,0.2906767365750339,6.920960850293988,-0.04519289102756874,-0.0052292123250598415,0.32,7488.21
2019-12-08,0.744267166042447,-3.1795388528633275,0.28090678109820544,7.487806517449163,-0.03665613717349092,0.0029203291520898934,0.28,7510.11
2019-12-09,0.6560333246807828,-3.1539960634721864,0.2749895421875106,6.702891315352675,0.000518268786939613,-0.02309657345063429,0.32,7338.64
2019-12-10,0.5398101506779893,-3.214467305263543,0.2729387240786487,5.803584553530084,-0.023647808250547797,-0.015726727832204117,0.26,7224.13
2019-12-11,0.35222020324637854,-3.207921259275328,0.27196363223858777,5.440876699654454,-0.04215561334405171,-0.0019578602262294424,0.2,7210.0
2019-12-12,0.24345501561650434,-3.1797448027643616,0.2724399988087736,5.095874818305504,-0.027638471877507675,-0.0016546275033925571,0.23,7198.08
2019-12-13,0.20258343088064149,-3.0249502566062314,0.27209354276083336,5.704250470452064,-0.0466164354606855,0.008356116731852428,0.22,7258.48
2019-12-14,0.16521594705254658,-3.189036296549054,0.27730761654313835,5.352948541558686,-0.014275779040049952,-0.0271518991060132,0.27,7064.05
2019-12-15,0.15896065875226847,-3.130262176703484,0.28225784994082614,6.4146449621607795,-0.028585445719015223,0.007691130685450952,0.21,7118.59
2019-12-16,0.0933775995554667,-3.4312735730362505,0.29178211862366044,5.635122047846182,0.0007183947970794691,-0.032388981078060576,0.24,6891.72
2019-12-17,0.0877448651608957,-4.013378913639356,0.30705608375303367,4.6870462231733825,0.016327786010852607,-0.039648448225997265,0.23,6623.82
2019-12-18,0.269426765258156,-3.21036212877025,0.29647267570768077,6.517884943122479,0.15561478863587008,0.09416049805106408,0.15,7277.83
2019-12-19,0.4453472582448618,-3.0199007273750462,0.2866452253798531,5.37365219897546,-0.004630807984301488,-0.017678426984101332,0.21,7150.3
2019-12-20,0.6340082304526751,-2.7351767143274763,0.2775197357897274,6.154242180245752,-0.04383411889060207,0.005235004245315183,0.23,7187.83
2019-12-21,0.5942057613168725,-2.5741404781190083,0.26904606688461064,6.001390206244803,-0.053849962783822924,-0.007692463798028944,0.23,7132.75
2019-12-22,0.6905404663923183,-1.8919549844830277,0.25250905310730315,6.943076059650119,0.014556717102775618,0.050398147797677026,0.2,7501.44
2019-12-23,0.7172895300089237,-1.6721778259612006,0.24331313238559585,5.184923664748897,0.02048496724879212,-0.024882294163375403,0.33,7317.09
2019-12-24,0.7429323734555985,-1.5232029026792504,0.2302757827644603,4.419644178610509,-0.012792001696802613,-0.008415693543983837,0.25,7255.77
2019-12-25,0.6539006754576664,-1.4444598508489774,0.21700350531353194,3.9328258068907953,-0.04107406214599263,-0.007073139499326841,0.22,7204.63
2019-12-26,0.6234627651977978,-1.3612434773047273,0.21065797445432619,3.1143352953448042,-0.009877896233799421,-0.0003651096792540607,0.39,7202.0
2019-12-27,0.6231903605790845,-1.2128211782509275,0.20117485603180993,3.916147169772586,-0.0268117075182267,0.0072962831137449915,0.38,7254.74
2019-12-28,0.6526814664360485,-1.0143681587399158,0.19568501062408192,4.579034646944097,-0.042386287153850954,0.008427818145064376,0.37,7316.14
2019-12-29,0.7019364530273938,-0.7691056177448977,0.19624234007620983,5.437397428604091,-0.013708836961058735,0.009806680434861516,0.37,7388.24
2019-12-30,0.6996249808258885,-0.7438387043560136,0.19341313544732294,4.828258744766125,-0.025613716543239518,-0.01943995444746896,0.4,7246.0
2019-12-31,0.6676478522350402,-0.7649905519093275,0.18713491989941855,4.195147959019792,-0.02771900781898673,-0.007031286000974238,0.38,7195.23